PDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees,ZIP
6/17/2016,79,69,58,58,54,50,78,62,46,30.12,30.07,30.04,10,10,10,21,8,26,T,4,Rain,348,94041
6/18/2016,77,67,57,52,48,45,72,53,33,30.21,30.15,30.11,10,10,10,18,7,22,0,0,,337,94041
6/19/2016,87,73,58,57,47,36,72,48,23,30.12,30.07,30,10,10,10,21,8,24,0,0,,347,94041
6/20/2016,80,69,58,55,52,47,78,54,30,30.09,30.07,30.03,10,10,10,21,8,24,0,0,,352,94041
6/21/2016,85,72,58,57,53,47,78,53,28,30.06,30.02,29.96,10,10,10,20,7,22,0,0,,351,94041
6/22/2016,72,65,57,55,52,48,80,68,55,30.05,30.01,29.99,10,10,9,17,8,21,0,0,,9,94041
6/23/2016,80,68,55,54,51,46,86,61,35,30.11,30.08,30.05,10,10,10,24,8,28,0,0,,9,94041
6/24/2016,78,68,57,56,54,50,93,66,39,30.12,30.07,29.99,10,10,10,21,7,23,0,2,,3,94041
6/25/2016,86,73,59,57,55,51,73,56,39,30,29.97,29.92,10,10,10,21,7,25,0,0,,344,94041
6/26/2016,83,71,59,59,54,52,78,58,37,30.01,29.98,29.95,10,10,9,17,7,21,0,0,,343,94041
6/27/2016,82,70,58,59,55,50,80,60,39,30.04,30,29.96,10,10,10,17,7,20,0,0,,339,94041
6/28/2016,78,68,58,56,55,52,78,61,43,30.03,29.99,29.95,10,10,9,17,7,20,0,0,,338,94041
6/29/2016,70,63,56,55,53,52,86,73,59,30.02,29.97,29.94,10,10,9,18,9,22,0,3,,1,94041
6/30/2016,80,68,56,57,54,51,86,66,45,29.94,29.88,29.81,10,9,7,16,6,19,0,2,,353,94041
7/1/2016,76,67,57,57,54,52,84,67,50,29.91,29.87,29.83,10,9,7,18,8,22,0,0,,355,94041
7/2/2016,76,66,56,57,54,51,87,69,50,30,29.95,29.9,10,10,9,18,8,22,0,1,,349,94041
7/3/2016,76,67,57,57,55,52,93,73,53,30.04,30.01,29.99,10,10,10,16,7,21,0,2,,347,94041
7/4/2016,75,67,58,58,55,52,86,70,53,30.04,30.01,29.98,10,10,10,18,8,22,0,3,,360,94041
7/5/2016,72,65,57,55,53,51,84,69,53,30.03,29.99,29.95,10,10,10,20,9,23,0,3,,33,94041
7/6/2016,72,64,55,54,52,50,86,70,53,30.02,30,29.99,10,10,10,22,8,26,0,0,,16,94041
7/7/2016,70,64,57,56,53,50,80,69,57,30.04,30.01,29.98,10,10,10,22,9,27,0,3,,8,94041
7/8/2016,73,65,56,58,54,50,80,69,57,30.06,30.04,30.01,10,10,10,22,8,25,0,2,,337,94041
7/9/2016,79,69,58,60,55,45,84,61,38,30.14,30.1,30.06,10,10,10,25,9,36,0,3,,358,94041
7/10/2016,81,69,56,54,48,43,72,50,28,30.13,30.07,29.98,10,10,10,21,8,25,0,0,,342,94041
7/11/2016,78,68,58,59,53,48,78,62,46,29.99,29.95,29.9,10,10,10,23,9,26,0,0,,3,94041
7/12/2016,75,66,56,56,54,50,86,68,49,30.01,29.98,29.94,10,10,10,20,8,24,0,0,,13,94041
7/13/2016,84,71,57,58,55,52,86,63,39,30.02,29.98,29.94,10,10,10,16,6,22,0,0,,340,94041
7/14/2016,81,70,59,58,56,54,87,68,48,30,29.97,29.93,10,10,10,16,6,26,0,0,,336,94041
7/15/2016,77,68,58,58,56,52,87,69,50,29.97,29.93,29.87,10,10,10,16,6,22,0,2,,346,94041
7/16/2016,77,68,59,58,55,53,84,67,50,29.92,29.89,29.86,10,10,10,17,7,22,0,3,,5,94041
7/17/2016,74,65,56,56,52,50,83,66,49,30.04,29.95,29.9,10,10,10,23,9,27,0,1,,21,94041
7/18/2016,72,65,57,55,52,50,80,69,57,30.12,30.08,30.03,10,10,10,21,9,27,0,2,,329,94041
7/19/2016,72,64,55,55,51,46,83,64,44,30.14,30.1,30.04,10,10,10,22,8,27,0,1,,342,94041
7/20/2016,74,63,52,56,52,47,86,70,53,30.1,30.07,30.02,10,10,9,17,7,23,0,0,,355,94041
7/21/2016,75,66,57,57,52,50,86,68,49,30.14,30.11,30.07,10,10,10,21,8,26,0,2,,353,94041
7/22/2016,78,67,55,57,53,49,78,60,42,30.14,30.09,30.04,10,10,10,18,6,23,0,0,,347,94041
7/23/2016,82,70,58,59,56,52,78,60,42,30.03,29.95,29.87,10,10,10,17,6,22,0,0,,346,94041
7/24/2016,80,69,58,58,56,53,86,66,45,29.94,29.88,29.85,10,10,10,16,7,21,0,0,,349,94041
7/25/2016,79,69,58,58,56,54,87,68,48,29.96,29.94,29.9,10,10,9,15,6,18,0,2,,356,94041
7/26/2016,88,75,61,59,54,47,84,55,26,29.94,29.89,29.83,10,10,10,15,4,20,0,0,,326,94041
7/27/2016,85,74,62,59,57,56,78,59,40,29.93,29.9,29.87,10,10,10,13,6,16,0,0,,332,94041
7/28/2016,80,70,60,60,57,55,84,65,45,29.95,29.9,29.85,10,10,10,14,6,17,0,3,,329,94041
7/29/2016,80,70,60,59,57,56,84,65,45,29.89,29.85,29.79,10,10,10,15,6,18,0,2,,328,94041
7/30/2016,77,69,60,58,57,56,90,72,54,29.86,29.83,29.8,10,10,9,16,7,19,0,3,,331,94041
7/31/2016,75,68,60,59,57,56,84,69,54,29.94,29.9,29.85,10,10,10,18,9,22,0,4,,357,94041
8/1/2016,75,68,60,58,56,55,84,69,54,30.02,29.96,29.92,10,10,8,18,8,21,0,3,,12,94041
8/2/2016,77,69,61,58,56,55,84,69,54,30.04,30,29.95,10,10,10,15,6,20,0,3,,346,94041
8/3/2016,77,68,58,58,56,53,86,68,50,30,29.97,29.93,10,10,8,16,7,20,0,2,,352,94041
8/4/2016,70,64,58,56,54,52,86,73,59,29.99,29.95,29.91,10,10,10,18,9,25,0,4,,14,94041
8/5/2016,73,66,59,56,54,51,84,69,53,29.94,29.91,29.88,10,10,10,18,9,23,0,4,,16,94041
8/6/2016,70,64,57,55,54,50,84,71,57,29.93,29.9,29.86,10,10,10,17,7,22,0,4,,357,94041
8/7/2016,74,65,55,56,53,49,84,67,49,29.94,29.9,29.86,10,10,10,18,6,22,0,0,,9,94041
8/8/2016,78,68,57,58,54,52,80,63,46,29.89,29.86,29.83,10,10,10,22,7,26,0,2,,7,94041
8/9/2016,81,69,57,59,54,52,86,64,42,29.88,29.85,29.82,10,10,10,18,7,22,0,2,,33,94041
8/10/2016,79,68,57,59,55,52,86,67,47,29.96,29.91,29.85,10,10,10,17,7,21,0,2,,28,94041
8/11/2016,77,67,57,59,56,51,90,70,50,30.04,30,29.96,10,10,10,15,6,22,0,3,,352,94041
8/12/2016,77,69,61,59,57,55,90,72,54,30.07,30.03,29.98,10,9,6,14,6,18,0,3,,339,94041
8/13/2016,81,70,59,58,56,51,87,62,36,30.02,29.97,29.9,10,10,8,13,6,17,0,2,,325,94041
8/14/2016,80,70,60,58,56,55,84,66,48,29.96,29.92,29.88,10,10,10,14,7,18,0,3,,335,94041
8/15/2016,74,67,59,58,56,54,87,72,57,29.98,29.94,29.91,10,10,10,15,7,19,0,5,,346,94041
8/16/2016,78,69,60,59,57,55,90,69,48,29.94,29.91,29.86,10,10,9,14,6,18,0,3,,348,94041
8/17/2016,77,69,60,60,57,56,84,69,54,29.9,29.86,29.81,10,10,9,14,7,18,0,4,,345,94041
8/18/2016,77,70,62,59,57,56,84,69,54,29.9,29.86,29.83,10,10,10,15,7,18,0,4,,352,94041
8/19/2016,74,68,61,58,56,55,84,71,57,29.96,29.93,29.89,10,10,9,14,6,17,0,3,,357,94041
8/20/2016,72,66,60,57,56,55,84,71,57,29.99,29.95,29.91,10,10,10,16,7,20,0,3,,349,94041
8/21/2016,73,67,60,57,55,54,84,71,57,29.97,29.94,29.91,10,10,9,20,7,24,0,4,,7,94041
8/22/2016,73,67,60,58,55,54,84,71,57,30.01,29.97,29.93,10,10,10,18,7,22,0,3,,11,94041
8/23/2016,76,68,60,58,56,55,84,69,54,30.11,30.06,30,10,10,8,16,6,20,0,3,,10,94041
8/24/2016,74,67,60,57,56,55,84,71,57,30.13,30.06,29.99,10,10,10,17,8,20,0,4,,347,94041
8/25/2016,72,66,60,57,55,53,84,71,57,30,29.95,29.88,10,10,9,16,7,21,0,4,,8,94041
8/26/2016,79,70,61,57,55,53,84,64,43,29.99,29.94,29.89,10,10,10,16,7,20,0,4,,87,94041
8/27/2016,75,69,62,57,54,53,72,63,53,30.05,30.01,29.98,10,10,10,17,7,22,0,4,,15,94041
8/28/2016,75,68,61,56,55,53,78,66,53,30.11,30.08,30.05,10,10,10,20,6,23,0,3,,338,94041
8/29/2016,73,66,59,56,53,51,84,69,53,30.14,30.09,30.03,10,10,10,18,7,23,0,4,,341,94041
8/30/2016,76,67,58,58,54,50,78,61,44,30.05,30,29.93,10,10,8,23,6,27,0,0,,342,94041
8/31/2016,77,68,58,58,55,53,84,65,46,30,29.96,29.94,10,10,10,21,8,24,0,0,,8,94041
9/1/2015,83,71,59,57,56,55,90,66,42,29.94,29.88,29.83,10,10,10,21,8,25,0,1,,336,95113
9/2/2015,78,68,57,58,55,54,86,68,50,29.97,29.94,29.9,10,10,10,21,7,24,T,2,Rain,332,95113
9/3/2015,75,66,56,55,52,47,86,64,41,29.95,29.9,29.84,10,10,10,17,7,22,0,1,,300,95113
9/4/2015,76,66,55,52,48,44,86,60,33,29.91,29.88,29.83,10,10,10,21,8,25,0,2,,159,95113
9/5/2015,80,67,53,50,47,44,83,56,28,29.99,29.94,29.91,10,10,10,21,7,,0,1,,305,95113
9/6/2015,86,69,52,50,40,31,66,40,14,29.99,29.94,29.89,10,10,10,16,5,20,0,2,,300,95113
9/7/2015,93,75,56,46,39,30,52,32,11,29.95,29.89,29.83,10,10,10,16,5,20,0,1,,303,95113
9/8/2015,96,78,59,49,39,30,48,29,10,29.89,29.85,29.78,10,10,10,16,5,20,0,0,,307,95113
9/9/2015,96,81,65,52,42,34,46,29,11,29.88,29.84,29.78,10,10,10,17,5,21,0,0,,305,95113
9/10/2015,95,81,66,63,52,40,73,45,16,29.9,29.86,29.82,10,10,10,18,5,21,0,2,,286,95113
9/11/2015,89,76,63,63,56,41,87,53,19,29.93,29.9,29.83,10,10,10,17,7,21,0,4,,295,95113
9/12/2015,78,69,60,58,57,52,90,67,43,29.99,29.94,29.86,10,10,10,24,5,28,0,5,,310,95113
9/13/2015,81,71,61,61,59,55,90,66,42,29.92,29.81,29.72,10,10,10,12,4,14,0,5,,296,95113
9/14/2015,74,67,59,58,57,55,84,73,61,29.8,29.76,29.72,10,10,10,20,11,28,0,5,,152,95113
9/15/2015,73,65,57,56,51,44,84,61,38,29.95,29.87,29.8,10,10,10,23,8,28,T,4,,283,95113
9/16/2015,75,64,52,53,49,46,83,61,38,30.04,30,29.94,10,10,10,14,7,24,0,4,,156,95113
9/17/2015,75,67,58,57,54,49,90,66,41,30.09,30.03,29.97,10,10,10,20,8,24,0,3,,285,95113
9/18/2015,81,68,54,56,54,49,93,64,35,29.99,29.93,29.86,10,10,10,18,5,22,0,0,,301,95113
9/19/2015,88,72,55,56,51,42,86,55,23,29.89,29.83,29.77,10,10,10,15,3,17,0,0,,293,95113
9/20/2015,95,77,59,54,48,39,63,39,15,29.88,29.83,29.77,10,10,10,14,4,17,0,1,,317,95113
9/21/2015,97,81,64,59,49,34,78,45,11,29.81,29.76,29.69,10,10,10,18,6,22,0,1,,293,95113
9/22/2015,77,67,57,59,56,53,90,72,54,29.99,29.9,29.79,10,10,8,18,8,22,0,1,,299,95113
9/23/2015,82,68,53,54,49,36,93,57,20,30.02,29.97,29.91,10,10,10,17,4,20,0,1,,295,95113
9/24/2015,89,74,59,55,50,43,72,48,23,29.97,29.91,29.83,10,10,10,14,5,16,0,5,,306,95113
9/25/2015,86,74,61,59,52,44,84,54,23,29.94,29.91,29.87,10,10,10,22,6,28,0,3,,299,95113
9/26/2015,83,71,58,58,55,52,84,62,39,29.95,29.89,29.83,10,10,10,16,5,18,0,3,,299,95113
9/27/2015,80,70,59,60,57,55,90,68,45,29.85,29.81,29.78,10,10,10,14,4,16,0,5,,288,95113
9/28/2015,74,66,58,58,57,55,90,74,57,29.94,29.88,29.83,10,10,10,16,5,20,0,4,,306,95113
9/29/2015,71,64,57,55,55,53,87,70,53,30.01,29.96,29.93,10,10,9,14,6,16,T,6,,321,95113
9/30/2015,65,62,59,58,56,53,84,81,78,30.03,29.97,29.93,10,10,9,13,2,16,0.01,6,Rain,328,95113
10/1/2015,77,69,60,61,59,57,93,74,54,30.06,29.98,29.93,10,10,9,21,5,23,0.03,4,Rain,312,95113
10/2/2015,81,68,55,57,54,51,93,66,39,30.06,30,29.86,10,10,10,16,5,20,0,0,,287,95113
10/3/2015,78,66,53,56,51,46,93,67,41,29.83,29.63,29.47,10,10,10,22,6,29,0,1,,220,95113
10/4/2015,81,67,52,54,49,44,89,60,31,29.71,29.59,29.47,10,10,9,21,7,24,0,1,,138,95113
10/5/2015,80,69,57,56,53,49,86,62,37,29.99,29.85,29.72,10,10,10,15,6,18,0,1,,118,95113
10/6/2015,78,68,58,58,56,54,93,70,46,30.12,30.06,29.99,10,10,10,18,7,23,0,1,,286,95113
10/7/2015,79,70,60,59,57,52,90,65,39,30.14,30.12,30.08,10,9,5,17,5,21,0,5,,295,95113
10/8/2015,86,73,59,58,55,45,90,58,25,30.11,30.07,30.02,10,10,10,16,5,18,0,4,,292,95113
10/9/2015,82,70,58,61,54,44,87,58,28,30.11,30.04,29.99,10,10,10,18,6,22,0,1,,307,95113
10/10/2015,77,67,57,63,59,52,100,80,60,30.07,30.01,29.98,10,5,0,20,5,24,0,3,Fog,314,95113
10/11/2015,82,69,56,60,57,54,93,65,37,30.04,29.99,29.92,10,10,10,14,4,17,0,0,,290,95113
10/12/2015,88,72,55,58,56,53,90,62,34,29.99,29.95,29.89,10,10,10,10,2,29,0,0,,313,95113
10/13/2015,93,77,61,56,52,46,67,45,23,30.02,29.98,29.94,10,10,10,13,3,15,0,2,,275,95113
10/14/2015,84,73,62,59,55,45,73,54,34,30.01,29.97,29.91,10,10,8,13,4,15,0,4,,295,95113
10/15/2015,80,72,63,61,60,58,87,69,50,29.98,29.94,29.89,10,10,10,18,5,24,T,4,,279,95113
10/16/2015,79,70,60,60,58,55,90,68,45,29.95,29.92,29.85,10,10,8,17,6,21,T,4,,310,95113
10/17/2015,73,67,61,58,56,53,84,73,61,30.01,29.97,29.94,10,10,10,17,5,22,0,6,,306,95113
10/18/2015,71,64,57,59,54,51,97,73,49,30.02,29.99,29.96,10,10,10,17,7,20,T,6,,258,95113
10/19/2015,72,65,57,59,56,54,90,74,57,30.04,30.01,29.97,10,10,5,18,7,24,T,6,Rain,290,95113
10/20/2015,80,67,54,57,51,44,93,61,28,30.01,29.96,29.89,10,10,10,17,5,22,0,1,,297,95113
10/21/2015,82,67,52,56,49,41,83,54,25,29.98,29.94,29.88,10,10,10,15,4,18,0,0,,287,95113
10/22/2015,77,65,53,57,51,46,89,64,38,29.98,29.94,29.9,10,10,10,13,3,16,0,1,,295,95113
10/23/2015,79,67,54,59,53,46,90,61,32,30.03,29.99,29.97,10,10,9,9,4,12,0,3,,201,95113
10/24/2015,79,66,52,58,52,46,93,63,33,30.02,29.98,29.92,10,10,6,16,3,20,0,4,,284,95113
10/25/2015,74,66,57,60,56,53,93,73,53,30.03,29.98,29.95,10,10,10,17,5,21,0,2,,291,95113
10/26/2015,78,67,55,58,55,46,100,66,32,30.01,29.98,29.92,10,8,1,12,3,14,0,5,,249,95113
10/27/2015,69,63,57,58,51,47,90,71,52,30.03,29.99,29.95,10,10,10,18,4,22,0.01,6,Rain,266,95113
10/28/2015,72,65,57,58,56,52,93,73,53,30.05,30.02,29.99,10,10,10,22,6,25,0.01,5,,290,95113
10/29/2015,75,63,51,55,50,45,89,62,35,30.04,30,29.94,10,10,10,20,5,24,0,1,,319,95113
10/30/2015,80,65,49,56,47,37,83,52,21,30.06,30.01,29.98,10,10,10,15,4,18,0,0,,290,95113
10/31/2015,85,69,53,58,50,44,90,58,25,30.14,30.08,30.04,10,10,10,16,6,18,0,2,,302,95113
11/1/2015,73,64,54,60,56,52,93,75,57,30.17,30.09,29.97,10,10,10,17,5,21,0,4,,312,95113
11/2/2015,65,58,51,61,53,43,100,78,55,29.93,29.85,29.78,10,7,1,23,8,29,1.13,7,Rain,271,95113
11/3/2015,64,55,46,47,44,39,93,67,40,29.96,29.9,29.83,10,10,10,15,5,30,T,2,,293,95113
11/4/2015,66,54,42,44,36,24,96,59,22,30.15,30.04,29.96,10,10,2,17,6,23,0,1,,311,95113
11/5/2015,67,55,43,49,38,28,77,51,24,30.27,30.22,30.15,10,10,10,13,4,17,T,3,,206,95113
11/6/2015,67,55,43,45,41,36,92,63,34,30.3,30.24,30.19,10,10,10,14,3,15,0,1,,287,95113
11/7/2015,68,56,43,50,42,37,89,61,32,30.19,30.11,30.03,10,10,10,9,3,13,0,1,,317,95113
11/8/2015,61,53,44,55,49,42,92,76,60,30.05,30.01,29.96,10,9,2,15,4,16,0.04,5,Rain,131,95113
11/9/2015,57,52,46,49,47,44,100,86,71,30.06,29.98,29.94,10,9,2,14,6,39,0.43,5,Rain-Thunderstorm,140,95113
11/10/2015,58,51,44,46,43,42,100,79,57,30.36,30.21,30.06,10,10,9,12,4,16,0.01,3,Rain,290,95113
11/11/2015,64,53,41,46,42,38,96,68,39,30.42,30.35,30.3,10,10,9,13,4,15,0,0,,238,95113
11/12/2015,64,52,40,49,42,37,92,68,43,30.3,30.21,30.13,10,10,10,17,4,25,0,0,Rain,280,95113
11/13/2015,67,54,40,46,42,39,93,68,42,30.13,30.07,30.01,10,10,10,8,2,10,0,0,,154,95113
11/14/2015,66,54,41,49,44,39,89,69,48,30,29.93,29.87,10,10,10,15,3,17,0,0,,319,95113
11/15/2015,59,54,48,54,45,37,100,74,47,30.1,29.9,29.79,10,8,2,31,15,38,0.45,5,Rain,234,95113
11/16/2015,61,53,44,40,35,29,66,50,33,30.32,30.24,30.12,10,10,10,24,14,30,0,0,,292,95113
11/17/2015,64,54,43,51,44,36,93,71,48,30.36,30.31,30.27,10,10,10,17,5,22,0,2,,329,95113
11/18/2015,65,55,44,53,49,43,100,80,60,30.29,30.21,30.14,10,10,9,15,3,24,0,3,,319,95113
11/19/2015,68,57,45,51,48,45,100,74,48,30.19,30.14,30.1,10,10,9,12,3,15,0,1,,296,95113
11/20/2015,72,60,47,53,49,45,93,69,44,30.13,30.08,30.03,10,10,10,15,4,18,0,2,,293,95113
11/21/2015,70,59,47,54,49,45,100,75,49,30.12,30.07,30,10,7,0,12,2,15,0,5,Fog,220,95113
11/22/2015,71,59,46,50,47,43,86,65,44,30.03,29.97,29.91,10,10,8,7,1,23,0,4,,124,95113
11/23/2015,60,53,45,50,47,44,93,81,69,29.96,29.93,29.89,10,8,4,14,4,18,0,3,,264,95113
11/24/2015,57,51,45,54,45,38,93,72,51,29.96,29.92,29.89,10,8,1,24,9,30,0.09,6,Rain,177,95113
11/25/2015,54,47,40,43,40,30,100,71,41,30.03,29.95,29.9,10,9,2,13,4,16,0.27,4,Rain,292,95113
11/26/2015,53,45,36,36,30,26,85,60,35,30.12,30.08,30.04,10,10,10,17,4,21,0,1,,319,95113
11/27/2015,56,46,35,30,27,20,82,54,26,30.15,30.12,30.08,10,10,10,16,5,21,0,1,,286,95113
11/28/2015,58,45,31,30,27,24,85,57,28,30.18,30.14,30.09,10,10,10,13,3,16,0,0,,75,95113
11/29/2015,59,46,32,33,29,27,82,58,33,30.22,30.18,30.14,10,10,10,9,4,12,0,1,,177,95113
11/30/2015,54,45,35,37,34,30,82,66,50,30.23,30.19,30.16,10,10,10,9,2,14,T,4,Rain,254,95113
12/1/2015,62,49,36,38,34,30,85,59,32,30.26,30.21,30.17,10,10,10,6,2,10,0,3,,109,95113
12/2/2015,60,51,41,40,38,35,76,59,42,30.24,30.16,30.04,10,10,10,7,1,8,0,4,,186,95113
12/3/2015,62,52,42,52,45,35,93,74,54,30.13,30.03,29.97,10,9,1,18,7,24,0.11,5,Rain,138,95113
12/4/2015,62,51,40,48,44,40,100,74,48,30.29,30.22,30.14,10,10,10,10,4,13,0,2,,134,95113
12/5/2015,59,50,40,44,41,38,96,75,53,30.29,30.25,30.21,10,10,10,12,2,14,0,5,,141,95113
12/6/2015,70,60,49,54,46,37,78,60,42,30.32,30.27,30.24,10,10,10,18,6,23,0,5,,138,95113
12/7/2015,63,58,52,55,52,49,96,84,72,30.32,30.28,30.24,10,7,1,10,3,14,0,6,,283,95113
12/8/2015,64,56,48,54,51,46,100,84,67,30.28,30.22,30.17,10,8,5,9,2,14,0,6,,310,95113
12/9/2015,71,63,54,55,53,51,93,71,49,30.19,30.1,30,10,10,9,12,3,14,0,6,,123,95113
12/10/2015,63,57,51,58,50,41,90,69,48,30.02,29.92,29.87,10,9,2,23,7,29,0.15,7,Rain,133,95113
12/11/2015,58,53,47,48,44,40,93,72,51,30.05,29.92,29.83,10,9,2,18,7,21,0.13,5,Rain,281,95113
12/12/2015,59,50,41,46,42,38,89,67,44,30.2,30.14,30.05,10,10,10,14,4,16,0,4,,313,95113
12/13/2015,55,51,46,50,44,38,89,78,66,30.18,30.02,29.9,10,8,2,28,13,40,0.34,7,Rain-Thunderstorm,241,95113
12/14/2015,55,46,37,40,36,31,85,64,43,30.16,30.12,30.08,10,10,10,21,8,25,0,2,,296,95113
12/15/2015,56,48,39,38,31,24,86,58,30,30.22,30.17,30.13,10,10,10,18,8,25,0,0,,288,95113
12/16/2015,59,50,41,38,32,27,76,53,30,30.27,30.24,30.21,10,10,10,14,5,16,0,1,,169,95113
12/17/2015,60,49,37,47,39,33,86,67,47,30.3,30.24,30.19,10,10,10,10,4,12,0,3,,156,95113
12/18/2015,62,51,40,51,44,37,92,73,53,30.17,30.04,29.94,10,9,2,18,8,23,0.13,5,Rain,136,95113
12/19/2015,56,49,41,51,46,38,96,78,59,30.15,30,29.95,10,8,2,17,5,22,0.16,6,Rain,307,95113
12/20/2015,54,46,37,46,41,35,92,76,59,30.26,30.19,30.15,10,10,8,18,10,22,T,5,Rain,119,95113
12/21/2015,59,56,52,58,52,46,100,88,75,30.16,30.04,29.89,10,8,2,16,9,18,0.49,8,Rain,111,95113
12/22/2015,62,57,52,58,54,43,100,84,67,29.94,29.85,29.79,10,7,1,25,12,32,0.27,7,Rain,286,95113
12/23/2015,57,51,44,41,39,36,77,62,47,30.03,29.99,29.95,10,10,10,24,11,30,T,2,,293,95113
12/24/2015,53,47,40,45,41,37,92,82,71,30.09,30,29.96,10,9,1,26,8,32,0.3,6,Rain,190,95113
12/25/2015,52,43,34,41,36,33,100,77,54,30.38,30.23,30.09,10,10,8,16,6,20,0,2,,301,95113
12/26/2015,54,46,37,32,27,22,76,52,28,30.45,30.39,30.34,10,10,10,18,8,22,0,0,,299,95113
12/27/2015,49,40,30,36,29,25,85,66,46,30.33,30.22,30.11,10,10,10,12,4,13,T,5,Rain,137,95113
12/28/2015,49,44,39,40,38,36,89,78,66,30.1,30.05,30.01,10,8,3,14,5,17,0.15,5,Rain,269,95113
12/29/2015,55,44,33,39,33,30,96,67,38,30.21,30.12,30.04,10,9,6,9,2,12,0,1,,155,95113
12/30/2015,57,45,32,42,36,29,82,67,51,30.29,30.24,30.2,10,10,10,13,5,21,T,4,,155,95113
12/31/2015,53,46,38,38,35,32,85,67,48,30.26,30.2,30.14,10,10,6,12,3,14,0,2,,242,95113
1/1/2016,51,42,33,32,29,23,89,66,42,30.19,30.14,30.11,10,10,6,7,2,10,0,4,,240,95113
1/2/2016,54,48,41,37,34,32,76,63,50,30.12,30.04,29.97,10,10,10,8,2,12,0,5,,244,95113
1/3/2016,55,49,43,44,39,35,82,71,59,29.96,29.86,29.79,10,9,6,12,4,13,T,6,Rain,273,95113
1/4/2016,62,55,48,50,46,43,86,71,55,29.79,29.75,29.67,10,9,6,25,8,31,0.01,7,Rain,126,95113
1/5/2016,56,53,49,51,48,45,93,85,77,29.86,29.72,29.62,10,8,2,23,9,31,0.97,7,Rain,124,95113
1/6/2016,54,51,48,48,46,44,86,82,77,29.81,29.72,29.66,10,8,2,24,12,30,0.62,7,Rain,114,95113
1/7/2016,56,50,43,45,43,40,93,77,61,30.05,29.94,29.79,10,10,10,14,6,16,0.03,4,Rain,181,95113
1/8/2016,56,47,38,44,41,36,92,77,61,30.13,30.09,30.05,10,10,8,14,4,16,T,5,,133,95113
1/9/2016,56,53,50,47,45,43,83,75,66,30.17,30.12,30.09,10,10,10,23,10,28,0.01,8,Rain,121,95113
1/10/2016,57,52,47,48,46,44,100,86,72,30.25,30.19,30.15,10,9,3,8,2,10,0.01,7,,173,95113
1/11/2016,63,56,48,49,47,44,83,72,60,30.33,30.29,30.26,10,10,8,9,4,12,T,6,,235,95113
1/12/2016,66,55,44,50,46,43,93,73,52,30.31,30.18,30.04,10,10,7,20,7,29,T,5,,135,95113
1/13/2016,62,54,46,52,47,41,86,71,55,30.24,30.13,30.01,10,9,5,22,8,26,0.08,6,Rain,172,95113
1/14/2016,58,50,42,47,43,40,96,76,55,30.22,30.11,30.03,10,10,9,21,7,25,0.01,6,Rain,135,95113
1/15/2016,65,58,51,50,46,37,89,64,39,30.16,30.08,30.02,10,10,5,16,2,19,0.16,5,Rain,138,95113
1/16/2016,62,58,53,55,52,49,93,83,72,30.19,30.16,30.12,10,9,2,24,10,30,0.12,6,Rain,124,95113
1/17/2016,61,59,56,56,54,53,93,86,78,30.18,30.11,30.07,10,9,2,16,9,24,0.39,7,Rain,129,95113
1/18/2016,66,59,52,57,53,49,100,80,60,30.16,30.12,30.06,10,8,2,16,6,20,0.58,6,Rain,138,95113
1/19/2016,67,60,52,57,53,50,100,86,72,30.22,30.06,29.96,10,8,2,28,10,36,0.44,7,Rain,142,95113
1/20/2016,67,58,48,51,49,47,100,76,52,30.28,30.23,30.19,10,9,4,10,3,13,0,5,,314,95113
1/21/2016,68,59,49,49,47,44,93,68,42,30.2,30.11,30.02,10,10,9,26,7,32,T,5,,137,95113
1/22/2016,63,60,56,57,53,45,93,73,52,30.07,29.99,29.96,10,7,0,25,12,32,0.42,7,Fog-Rain,131,95113
1/23/2016,60,54,48,49,47,45,89,76,62,30.17,30.1,30.01,10,10,8,22,5,26,0.06,5,Rain,218,95113
1/24/2016,59,52,45,47,44,41,93,75,57,30.27,30.21,30.16,10,10,10,13,4,18,0,5,,270,95113
1/25/2016,62,53,44,50,46,41,89,76,62,30.29,30.25,30.21,10,10,10,14,5,17,0,4,,286,95113
1/26/2016,63,55,47,49,47,44,93,75,56,30.35,30.31,30.26,10,8,4,9,3,12,0,4,,329,95113
1/27/2016,66,56,46,49,46,43,86,67,48,30.35,30.3,30.25,10,10,10,9,2,14,0,3,,185,95113
1/28/2016,63,53,42,48,45,39,92,74,56,30.32,30.25,30.2,10,10,7,12,3,13,0,5,,134,95113
1/29/2016,68,62,55,57,52,47,84,76,67,30.22,30.12,30.03,10,9,2,15,8,18,0.05,7,Rain,141,95113
1/30/2016,59,55,51,53,47,40,93,72,51,30.09,30.04,29.99,10,8,2,21,8,25,0.03,7,Rain,301,95113
1/31/2016,55,51,46,45,39,30,86,68,50,29.98,29.86,29.77,10,10,10,29,12,36,0.1,5,Rain,277,95113
2/1/2016,56,48,39,37,32,30,66,52,38,30.29,30.18,29.99,10,10,10,23,11,29,T,1,Rain,298,95113
